,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,702,Singapore,016,American Samoa,34828867.0,52793.117000000006
1,554,New Zealand,016,American Samoa,19061099.0,22390.011
2,242,Fiji,016,American Samoa,17694814.0,13441.045
3,490,"Other Asia, nes",016,American Samoa,15054168.0,6268.412
4,458,Malaysia,016,American Samoa,10431622.0,16363.241
5,036,Australia,016,American Samoa,6402395.0,2733.364
6,410,Rep. of Korea,016,American Samoa,6038334.0,1257.422
7,300,Greece,016,American Samoa,2634285.0,3444.02
8,392,Japan,016,American Samoa,2232430.0,368.424
9,724,Spain,016,American Samoa,1909991.0,25.992
10,124,Canada,016,American Samoa,1816993.0,2558.3830000000003
11,360,Indonesia,016,American Samoa,1294387.0,936.93
12,344,"China, Hong Kong SAR",016,American Samoa,1177641.0,49.103
13,764,Thailand,016,American Samoa,950274.0,1495.366
14,208,Denmark,016,American Samoa,397311.0,0.598
15,250,France,016,American Samoa,385866.0,47.704
16,826,United Kingdom,016,American Samoa,359366.0,242.777
17,380,Italy,016,American Samoa,331065.0,17.236
18,528,Netherlands,016,American Samoa,290941.0,1.787
19,076,Brazil,016,American Samoa,213413.0,215.93099999999998
20,792,TÃ¼rkiye,016,American Samoa,168136.0,143.584
21,348,Hungary,016,American Samoa,160890.0,15.198
22,710,South Africa,016,American Samoa,118405.0,36.741
23,480,Mauritius,016,American Samoa,81893.0,80.77
24,218,Ecuador,016,American Samoa,77074.0,14.137
25,756,Switzerland,016,American Samoa,48050.0,6.591
26,752,Sweden,016,American Samoa,30508.0,1.212
27,422,Lebanon,016,American Samoa,25570.0,0.19
28,196,Cyprus,016,American Samoa,22270.0,42.06
29,356,India,016,American Samoa,18623.0,6.043
30,056,Belgium,016,American Samoa,18127.0,0.021
31,024,Angola,016,American Samoa,12007.0,7.4
32,276,Germany,016,American Samoa,7784.0,0.009000000000000001
33,586,Pakistan,016,American Samoa,4070.9999999999995,0.017
34,616,Poland,016,American Samoa,2404.0,0.012
35,442,Luxembourg,016,American Samoa,1551.0,0.014
36,688,Serbia,016,American Samoa,947.0,0.028
37,246,Finland,016,American Samoa,637.0,0.002
38,508,Mozambique,016,American Samoa,214.0,0.020999999999999998
39,040,Austria,016,American Samoa,129.0,0.007
40,070,Bosnia Herzegovina,016,American Samoa,82.0,0.004
41,516,Namibia,016,American Samoa,53.0,0.0
